"id";"question_id";"user_id";"details";"date_modified"
"1066";"660";"121";"<p>Bonjour classiquement le syndrome de Gilbert est défini par une bilirubine totale supérieure à un seuil entre 17 et 20 µmol/l (prélèvement après un jeune). La bilirubine conjuguée doit donc être normale. Ainsi votre patient sur les données fournies n'entre pas dans ce cas. Il faut noter que selon les techniques le résultat de bilirubine conjuguée peut être surestimé. En effet la mesure de la bilirubine directe en proxy de la bilirubine conjuguée peut conduire à la  surestimer. Donc on ne peut exclure que le dosage de la bilirubine de votre patient soit en fait normal. Le mieux serait de discuter avec le laboratoire.</p><p></p><p></p><p></p><p></p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2023-12-21 08:41:26"
"1067";"664";"1";"<p>Bonjour</p><p></p><p>En cas de retard d'émission du méconium avec nécessité de stimulation pour l'émission des selles il faut en effet éliminer une maladie de Hirschsprung, soit par une manométrie ano rectale soit par une biopsie rectale profonde (Noblett)</p><p></p><p>Néanmoins, ce  tableau clinique est aussi retrouvé dans des formes précoces d'allergie aux PLV non IgE médiées (cf 2 articles en PJ)</p><p>En fonction du lait que reçoit cet enfant, une période d'exclusion de 2 semaines des PLV suivie d'une réintroduction peut s'avérer judicieuse</p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2023-12-21 10:47:47"
"1068";"665";"5";"<p>Chère Consœur,</p><p>La normalité du bilan que vous avez réalisé, la régularité de la courbe pondérale depuis l'âge de 8 mois (en dehors d'un infléchissement récent qui correspond peut-être à des épisodes viraux) et l'absence d'infléchissement statural plaident fortement en faveur d'une maigreur constitutionnelle. De plus, l'infléchissement pondéral survenu à l'âge de 8 mois est probablement un retour à la courbe génétique, fréquent à cet âge.</p><p>Pour étayer un peu plus ce diagnostic, il faudrait voir si l'un des 2 parents n'était pas lui-même mince au même âge. Ce profil peut également se voir chez les enfants d'origine indienne, avec là encore souvent des antécédents parentaux identiques.</p><p>Dans la mesure où cette situation est physiologique,aucun autre bilan n'est nécessaire. D'autre part, il faut remplacer l'Infatrini par un lait de croissance classique, en veillant bien à en choisir un qui a au moins 1,2 mg/100 ml de fer (laits de croissance Candia, Eveil Croissance, Gallia Calisma 3, Galliagest croissance, Modilac Doucea croissance, Novalac 3). Il faut éviter les laits de croissance bio qui sont souvent moins riches en fer. Cette substitution est importante car l'Infatrini (en dehors du fait qu'il est inutile puisque cet enfant ne grossira pas davantage) ayant une densité énergétique plus importante que les laits de croissance, l'enfant risque d'en boire moins et donc d'ingérer insuffisamment de fer.</p><p>Bien cordialement.</p><p></p><p></p><p></p><p></p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2023-12-23 12:24:14"
"1069";"661";"2";"<p>bonjour</p><p>effectivement pas toujours simple de bénéficier d'une consultation rapide. Ce site n'est pas un lieu de consultation. Toutefois, d'un point de vue nutritionnel, nous ne sommes pas inquiet : sa courbe est satisfaisante et elle boit 500 ml de formule lait de croissance (même si avec 700ml cela aurait été optimal ! ). une supplémentation martiale ne parait pas indispensable. D'un point de vue comportemental : elle mange des protéines animales en morceaux et n'est pas dans un refus sensoriel : ce n'apparait pas être un trouble du comportement alimentaire du petite enfant (TCAPE), anciennement appelé trouble de l'oralité.</p><p>Elle présente une gène à la déglutition avec parfois des morceaux à recracher. les IPP ont peu de chances d'apporter une réponse favorable et le ""RGO interne"" existe peu. Une prescription d'alginate peut toutefois être proposée.</p><p>Le traitement de son asthme doit etre reconsidérer car c'est une facteur majeur de difficultés comme vous les décrivez. Apres avis, peut etre qu'une endoscopie sera proposée à la recherche d'une œsophagite à éosinophile (Hirsch S, Cohen A, Rahbar R, Rubinstein E, Rosen R. Characterization of Eosinophilic Esophagitis in Infants and Toddlers. J Pediatr Gastroenterol Nutr. 2023 Jul 1;77(1):86-92. doi: 10.1097/MPG.0000000000003803. Epub 2023 Apr 21. PMID: 37084338).</p><p>n'hésitez pas à revenir vers crossdoc pour la suite de la prise en soin</p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2023-12-26 13:47:45"
"1070";"661";"1429";"<p>Merci beaucoup pour votre réponse et désolée du dérangement</p><p>tres bonnes fêtes de fin d année </p>";"2023-12-26 15:25:26"
"1071";"666";"131";"<p>Bonjour,</p><p>Merci de votre question. Les oxyures étant la cause la plus fréquente de prurit anal chez l’enfant avec réinfestations très fréquentes, je commencerai par reproposer un traitement avec les mesures associées&nbsp;:</p><p>Traitement de toute la famille du foyer en même temps, ce d’autant que la plupart des individus atteints sont asymptomatiques et de laver la literie/vêtements/doudou à 60°C</p><p>Les recommandations (ameli) sont de :</p><p>•&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;traiter simultanément tous les membres de la collectivité ;</p><p>•&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;couper court les ongles de l’enfant et les brosser régulièrement ;</p><p>•&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;dépoussiérer le domicile en passant l’aspirateur et nettoyer les surfaces lavables ;</p><p>•&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;changer les vêtements et le linge de lit le jour du traitement ;</p><p>•&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;laver à 60 °C tout le linge qui a pu être contaminé ;</p><p>•&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;demander à chaque membre de la famille de se laver les mains après passage aux toilettes, et avant chaque repas.</p><p></p><p>Si le fluvermal n’a pas fonctionné (2 doses nécessaires à 15 jours d’écart)&nbsp;: albendazole (Zentel, attention, contre-indiqué pendant la grossesse ou si absence de contraception chez une femme en âge de procréer) ou pyrantel (Helmintox ou Combantrin en suspension buvable) en 2 prises espacées de 7 à 15 jours. A priori, pas de résistance.</p><p></p><p>Je ne ferai pas de toucher rectal, mais si cela persiste de façon invalidante et si signe clinique associé (fissure, douleurs abdominales, croissance, diarrhée, ou inflammation biologique) effectivement, une coloscopie pourrait être indiquée. &nbsp;</p><p>Enfin, comme toujours dans ces symptomatologies atypiques et avant de conclure à un prurit anal essentiel, j’ai tendance à me poser la question de l’abus sexuel. </p><p></p><p>Ci-après une revue (de 2009) sur le prurit anal de l'enfant. La littérature est assez pauvre sur le sujet...en particulier concernant les options thérapeutiques proposées chez l'adulte (dermocorticoides notamment), les expériences chez l'enfant n'étant pas toujours très positives. </p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2023-12-27 09:49:05"
"1072";"661";"2";"<p>bonjour</p><p>c'est notre but, vous aider</p><p>je vous joins une bibliographie supplémentaire</p><p>joyeuses fetes</p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2023-12-28 10:24:10"
"1073";"662";"2";"<p>bonjour</p><p>Effectivement c'est une marisque ou capuchon sur fissuraire.</p><p>Il convient de surveiller le transit afin que celle ci ne grossisse pas trop. La constipation est le terrain sous jacent le plus fréquent, mais certains types d'allergie peuvent également faire le lit de telles lésions.</p><p>Trés souvent elles sont favorisées par une languette initiale baptisée protrusion pyramidale antérieure.</p><p>je vous laisse le soin de lire les bibliographies illustrant mon propos.</p><p><a href=""https://pubmed.ncbi.nlm.nih.gov/33216045/"" rel=""noopener noreferrer"" target=""_blank"" style=""color: rgb(17, 85, 204);"">Anal skin tag - An unusual presenting feature of food protein-induced allergic proctocolitis in a neonate.</a></p><p>Zaki SA, Banur D.</p><p>J Neonatal Perinatal Med. 2021;14(3):441-444. doi: 10.3233/NPM-200523.</p><p>PMID:&nbsp;33216045</p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2023-12-28 10:28:56"
"1074";"667";"3";"<p>Bonjour</p><p></p><p>Votre patiente de 13 ans a une maladie de crohn ileocolique droite</p><ul><li>en échec primaire de l'infliximab (pas de réponse, malgré optimisation et résiduels élevés)</li><li>doute sur effet secondaire/intolérance à imurel </li><li>echec ustekinumab (toutes les 4 semaines pendant 1 ans? a reçu une induction intraveineuse?)</li></ul><p></p><p>SI j'ai bien compris</p><ul><li>n'a jamais reçu de NEDC modulen mais patiente avec tristesse humeur (serait peut être difficile à prescrire)</li><li>n'a jamais eu methotrexate</li><li>n'a pas reçu de vedolizumab (mais longue durée d'action)</li><li>restent les anti-JAK</li></ul><p></p><p>Dans ce contecte, et devant la rapidité d'action de l'upadacitinib, je prescrirais volontiers (mais hors AMM) de l'upadacitinib = Rinvoq 45mg/j après avoir éliminé thromboses précoces 1er degré et herpes recidivant (se prescrit sur ordo d'exception).</p><p></p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2024-01-02 16:42:26"
"1075";"667";"1651";"<p>Bonjour,</p><p>Je vous remercie beaucoup pour votre réponse.</p><p>J'ai déjà tenté le MODULEN en NEDC en 2022, en exclusif avec une SNG car le per os était inenvisageable malgré toute la volonté de la patiente, puis en complément d'une alimentation normale, aussi pour augmenter la ration calorique quotidienne de la patiente qui avait à ce moment-là, perdu du poids (et toujours avec une SNG). A l'heure actuelle, effectivement, le MODULEN ne me semble pas possible car cela serait un nouveau coup dur pour son moral.</p><p>Jamais de MTX non.</p><p>Jamais de VEDOLIZUMAB non plus.</p><p></p><p>Je vais donc lui prescrire l'UPADACITINIB. J'ai vu qu'une surveillance NFS, bilan lipidique et bilan hépatique à l'instauration du traitement et à la 12è semaine était suffisant.</p><p>Est-ce que je poursuis ensuite à 45 mg/j ou est-ce que je reviens à 30 mg/j à partir de S12 (voire S24 de ce que j'ai pu lire sur le GETAID) ?</p><p></p><p>Je vous remercie encore par avance pour votre avis expert.</p><p></p><p>Très cordialement,</p>";"2024-01-04 09:57:40"
"1076";"667";"3";"<p>Bonjour</p><p></p><p>Nous pourrons tout à fait en reparler et revoir la CAT ensemble</p><p></p><p></p><p></p><p></p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2024-01-04 10:00:36"
"1077";"669";"121";"<p>Bonjour, désolé du délai. Pouvez vous me dire les normales de votre laboratoire? En effet sauf les GGT à 55 du dernier bilan selon les normales cela ne semble pas très élevé.</p><p>Merci</p><p>Cordialement </p><p></p><p></p><p></p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2024-01-10 18:29:13"
"1078";"669";"864";"<p>Bonjour  </p><p>les normes du laboratoire  :  SGOT  &lt; 17U/L    SGPT&lt;23U/L   GammaGT 4-16 U/L    PA 50-117U/L </p><p>effectivement  le transaminases ne sont pas très  très élevés   mais il ne  ne se  normalisent  pas  ni les  gamma GT depuis  juillet</p><p></p><p>cordialement </p><p></p><p></p>";"2024-01-11 22:46:08"
"1079";"669";"121";"<p>Bonjour votre patiente présente une augmentation trés modérée des transaminases. Dans une étude récente (Magen-Rimon) une élévation modérée prolongée a été retrouvée pour une durée médiane de 10 mois sans causes particulières avec normalisation secondaire chez la moitié des enfants. Les auteurs recommandent de réaliser une échographie et les sérologies VHA VHB, VHC, CMV, EBV, toxoplasmose et caéliaque et si négatif de faire un contrôle tous les 3 mois avec un bilan plus large (anticorps des hépatites auto-immunes, recherche de maladie de wilson, hypothyroidie, a1at ..) si les transaminases restent positives à 6 mois ( ce qui est le cas de votre patiente). Donc il semble licite de commencer par les sérologies virale et de completer dans un deuxième temps. </p><p>cordialement</p><p></p><p></p><p></p><p></p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2024-01-15 13:59:16"
"1080";"669";"864";"<p>.Bonjour ..</p><p>Merci pour votre retour. </p><p>Cordialement. </p>";"2024-01-16 01:41:55"
"1081";"670";"5";"<p>Chère Consœur,</p><p>Il est peu probable qu'il s'agisse d'une allergie IgE-médiée car le délai est trop long. En revanche, compte tenu de la répétition des vomissements, il peut s'agir d'un syndrome d'entérocolite induite par les protéines alimentaires (SEIPA) qui peut survenir jusqu'à 6 heures après l'ingestion. Contrairement aux allergies IgE-médiées, il n'y a pas de moyens fiables pour confirmer le diagnostic de SEIPA, si ce n'est une épreuve de réintroduction qui doit être réalisée en milieu hospitalier.</p><p>Devant ce doute et la gravité potentielle du SEIPA, il serait plus prudent de ne plus introduire l'amande ni les autres fruits à coque (noix, noisette, pistache). Une consultation sans urgence auprès d'un allergologue pédiatre est également nécessaire.</p><p>Je vous joins une mise au point sur le SEIPA.</p><p>Cordialement.</p><p></p><p></p><p></p><p></p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2024-01-18 09:55:57"
